quarter,weather_condition,beat,ratio
50,2223,,1,391,2223,,1,0.12787723785166241
41,2232,,1,364,2232,,1,0.11263736263736264
9,2233,,1,203,2233,,1,4.4334975369458129E-2
32,2234,,1,346,2234,,1,9.2485549132947972E-2
44,2411,,1,706,2411,,1,6.2322946175637391E-2
52,2412,,1,529,2412,,1,9.8298676748582225E-2
76,2413,,1,845,2413,,1,8.9940828402366862E-2
9,2422,,1,185,2422,,1,4.8648648648648651E-2
9,2423,,1,178,2423,,1,5.0561797752808987E-2
9,2424,,1,277,2424,,1,3.2490974729241874E-2
10,2431,,1,113,2431,,1,8.8495575221238937E-2
41,2432,,1,467,2432,,1,8.7794432548179868E-2
40,2433,,1,524,2433,,1,7.6335877862595422E-2
45,2511,,1,325,2511,,1,0.13846153846153847
56,2512,,1,635,2512,,1,8.8188976377952755E-2
27,2513,,1,261,2513,,1,0.10344827586206896
37,2514,,1,452,2514,,1,0.08185840707964602
57,2515,,1,481,2515,,1,0.11850311850311851
55,2521,,1,556,2521,,1,9.8920863309352514E-2
41,2522,,1,372,2522,,1,0.11021505376344086
26,2523,,1,313,2523,,1,8.3067092651757185E-2
36,2524,,1,342,2524,,1,0.10526315789473684
20,2525,,1,182,2525,,1,0.10989010989010989
18,2531,,1,243,2531,,1,0.07407407407407407
30,2532,,1,232,2532,,1,0.12931034482758622
64,2533,,1,736,2533,,1,8.6956521739130432E-2
45,2534,,1,453,2534,,1,9.9337748344370855E-2
32,2535,,1,287,2535,,1,0.11149825783972125
29,111,,2,648,111,,2,4.4753086419753084E-2
18,112,,2,574,112,,2,3.1358885017421602E-2
22,113,,2,395,113,,2,5.5696202531645568E-2
130,114,,2,1722,114,,2,7.5493612078977937E-2
20,121,,2,718,121,,2,2.7855153203342618E-2
67,122,,2,1456,122,,2,0.04601648351648352
43,123,,2,850,123,,2,5.0588235294117649E-2
51,124,,2,734,124,,2,6.9482288828337874E-2
48,131,,2,805,131,,2,5.9627329192546583E-2
82,132,,2,988,132,,2,8.2995951417004055E-2
33,133,,2,335,133,,2,9.8507462686567168E-2
26,211,,2,380,211,,2,6.8421052631578952E-2
26,212,,2,276,212,,2,0.09420289855072464
23,213,,2,218,213,,2,0.10550458715596331
22,214,,2,143,214,,2,0.15384615384615385
7,215,,2,187,215,,2,3.7433155080213901E-2
16,221,,2,128,221,,2,0.125
32,222,,2,350,222,,2,9.1428571428571428E-2
24,223,,2,219,223,,2,0.1095890410958904
26,224,,2,201,224,,2,0.12935323383084577
32,225,,2,305,225,,2,0.10491803278688525
16,231,,2,190,231,,2,8.4210526315789472E-2
15,232,,2,162,232,,2,9.2592592592592587E-2
26,233,,2,254,233,,2,0.10236220472440945
50,234,,2,403,234,,2,0.12406947890818859
29,235,,2,292,235,,2,9.9315068493150679E-2
32,311,,2,253,311,,2,0.12648221343873517
88,312,,2,600,312,,2,0.14666666666666667
14,313,,2,194,313,,2,7.2164948453608241E-2
40,314,,2,254,314,,2,0.15748031496062992
92,321,,2,540,321,,2,0.17037037037037037
77,322,,2,505,322,,2,0.15247524752475247
72,323,,2,599,323,,2,0.12020033388981637
60,324,,2,480,324,,2,0.125
131,331,,2,1011,331,,2,0.12957467853610286
45,332,,2,497,332,,2,9.0543259557344061E-2
33,333,,2,275,333,,2,0.12
41,334,,2,364,334,,2,0.11263736263736264
53,411,,2,601,411,,2,8.8186356073211319E-2
94,412,,2,504,412,,2,0.18650793650793651
44,413,,2,425,413,,2,0.10352941176470588
27,414,,2,338,414,,2,7.9881656804733733E-2
18,421,,2,258,421,,2,6.9767441860465115E-2
4,422,,2,101,422,,2,3.9603960396039604E-2
32,423,,2,246,423,,2,0.13008130081300814
6,424,,2,122,424,,2,4.9180327868852458E-2
41,431,,2,311,431,,2,0.13183279742765272
43,432,,2,280,432,,2,0.15357142857142858
32,433,,2,184,433,,2,0.17391304347826086
31,434,,2,179,434,,2,0.17318435754189945
46,511,,2,577,511,,2,7.9722703639514725E-2
24,512,,2,180,512,,2,0.13333333333333333
29,513,,2,265,513,,2,0.10943396226415095
18,522,,2,115,522,,2,0.15652173913043479
22,523,,2,238,523,,2,9.2436974789915971E-2
37,524,,2,289,524,,2,0.12802768166089964
22,531,,2,277,531,,2,7.9422382671480149E-2
25,532,,2,181,532,,2,0.13812154696132597
20,533,,2,136,533,,2,0.14705882352941177
37,611,,2,273,611,,2,0.13553113553113552
48,612,,2,283,612,,2,0.16961130742049471
42,613,,2,304,613,,2,0.13815789473684212
43,614,,2,409,614,,2,0.10513447432762836
60,621,,2,410,621,,2,0.14634146341463414
83,622,,2,682,622,,2,0.1217008797653959
85,623,,2,682,623,,2,0.12463343108504399
58,624,,2,549,624,,2,0.10564663023679417
37,631,,2,314,631,,2,0.1178343949044586
76,632,,2,776,632,,2,9.7938144329896906E-2
20,633,,2,143,633,,2,0.13986013986013987
35,634,,2,325,634,,2,0.1076923076923077
43,711,,2,337,711,,2,0.12759643916913946
39,712,,2,191,712,,2,0.20418848167539266
48,713,,2,247,713,,2,0.19433198380566802
30,714,,2,245,714,,2,0.12244897959183673
25,715,,2,193,715,,2,0.12953367875647667
32,722,,2,237,722,,2,0.13502109704641349
43,723,,2,241,723,,2,0.17842323651452283
22,724,,2,147,724,,2,0.14965986394557823
31,725,,2,274,725,,2,0.11313868613138686
26,726,,2,151,726,,2,0.17218543046357615
57,731,,2,337,731,,2,0.16913946587537093
7,732,,2,175,732,,2,4.0000000000000001E-2
39,733,,2,208,733,,2,0.1875
18,734,,2,187,734,,2,9.6256684491978606E-2
44,735,,2,351,735,,2,0.12535612535612536
79,811,,2,628,811,,2,0.12579617834394904
32,812,,2,299,812,,2,0.10702341137123746
105,813,,2,1138,813,,2,0.09226713532513181
39,814,,2,466,814,,2,8.3690987124463517E-2
111,815,,2,1058,815,,2,0.10491493383742911
75,821,,2,621,821,,2,0.12077294685990338
82,822,,2,782,822,,2,0.10485933503836317
106,823,,2,607,823,,2,0.17462932454695224
57,824,,2,494,824,,2,0.11538461538461539
32,825,,2,306,825,,2,0.10457516339869281
37,831,,2,351,831,,2,0.10541310541310542
30,832,,2,345,832,,2,8.6956521739130432E-2
133,833,,2,861,833,,2,0.15447154471544716
103,834,,2,754,834,,2,0.13660477453580902
78,835,,2,587,835,,2,0.13287904599659284
73,911,,2,537,911,,2,0.13594040968342644
74,912,,2,565,912,,2,0.13097345132743363
39,913,,2,287,913,,2,0.13588850174216027
49,914,,2,630,914,,2,7.7777777777777779E-2
38,915,,2,309,915,,2,0.12297734627831715
45,921,,2,320,921,,2,0.140625
71,922,,2,569,922,,2,0.12478031634446397
48,923,,2,384,923,,2,0.125
36,924,,2,345,924,,2,0.10434782608695652
16,925,,2,257,925,,2,6.2256809338521402E-2
29,931,,2,181,931,,2,0.16022099447513813
15,932,,2,133,932,,2,0.11278195488721804
10,933,,2,104,933,,2,9.6153846153846159E-2
9,934,,2,88,934,,2,0.10227272727272728
51,935,,2,222,935,,2,0.22972972972972974
46,1011,,2,257,1011,,2,0.17898832684824903
33,1012,,2,230,1012,,2,0.14347826086956522
49,1013,,2,425,1013,,2,0.11529411764705882
29,1014,,2,155,1014,,2,0.18709677419354839
20,1021,,2,164,1021,,2,0.12195121951219512
29,1022,,2,336,1022,,2,8.6309523809523808E-2
56,1023,,2,325,1023,,2,0.1723076923076923
28,1024,,2,208,1024,,2,0.13461538461538461
58,1031,,2,423,1031,,2,0.13711583924349882
27,1032,,2,211,1032,,2,0.12796208530805686
46,1033,,2,355,1033,,2,0.12957746478873239
62,1034,,2,584,1034,,2,0.10616438356164383
52,1111,,2,482,1111,,2,0.1078838174273859
45,1112,,2,371,1112,,2,0.12129380053908356
65,1113,,2,546,1113,,2,0.11904761904761904
22,1114,,2,217,1114,,2,0.10138248847926268
32,1115,,2,283,1115,,2,0.11307420494699646
65,1121,,2,425,1121,,2,0.15294117647058825
59,1122,,2,554,1122,,2,0.10649819494584838
41,1123,,2,269,1123,,2,0.15241635687732341
24,1124,,2,253,1124,,2,9.4861660079051377E-2
11,1125,,2,120,1125,,2,0.09166666666666666
48,1131,,2,479,1131,,2,0.10020876826722339
43,1132,,2,300,1132,,2,0.14333333333333334
78,1133,,2,577,1133,,2,0.13518197573656845
33,1134,,2,319,1134,,2,0.10344827586206896
54,1135,,2,341,1135,,2,0.15835777126099707
32,1211,,2,276,1211,,2,0.11594202898550725
26,1212,,2,301,1212,,2,8.6378737541528236E-2
36,1213,,2,503,1213,,2,7.1570576540755465E-2
64,1214,,2,885,1214,,2,7.2316384180790963E-2
20,1215,,2,466,1215,,2,4.2918454935622317E-2
52,1221,,2,391,1221,,2,0.13299232736572891
74,1222,,2,352,1222,,2,0.21022727272727273
41,1223,,2,325,1223,,2,0.12615384615384614
41,1224,,2,708,1224,,2,5.7909604519774012E-2
47,1225,,2,563,1225,,2,0.08348134991119005
60,1231,,2,805,1231,,2,7.4534161490683232E-2
86,1232,,2,914,1232,,2,9.4091903719912467E-2
45,1233,,2,588,1233,,2,7.6530612244897961E-2
34,1234,,2,408,1234,,2,8.3333333333333329E-2
54,1235,,2,629,1235,,2,8.5850556438791734E-2
39,1411,,2,443,1411,,2,8.8036117381489837E-2
17,1412,,2,278,1412,,2,6.1151079136690649E-2
16,1413,,2,215,1413,,2,0.07441860465116279
32,1414,,2,368,1414,,2,8.6956521739130432E-2
